"","DOY","Location","daily_plant_C","daily_plant_photosynthesis","daily_plant_respiration","ID"
"1749","Aug_18","Albuquerque",0.0440628175381261,0.114261592161766,0.07019877462364,"New"
"1750","Aug_18","London",0.133930200600565,0.170788057394582,0.0368578567940174,"New"
"1751","Aug_19","Albuquerque",-0.001507280593534,0.0665436849777945,0.0680509655713285,"New"
"1752","Aug_19","London",0.135875636015506,0.172099224550498,0.0362235885349919,"New"
"1753","May_17","Albuquerque",0.12555005886691,0.153212816520667,0.0276627576537574,"New"
"1754","May_17","London",0.122748164008532,0.142438684955485,0.0196905209469529,"New"
"1755","May_18","Albuquerque",0.152827024365281,0.184442175080643,0.0316151507153616,"New"
"1756","May_18","London",0.122673107549359,0.140506383032874,0.0178332754835151,"New"
"1757","May_19","Albuquerque",0.106348973148067,0.129701562074331,0.023352588926264,"New"
"1758","May_19","London",0.127846994041269,0.155088769387372,0.0272417753461027,"New"
"1759","Oct_17","Albuquerque",0.109338602231707,0.143019244564712,0.0336806423330046,"New"
"1760","Oct_17","London",0.0497254168565965,0.0626097552911308,0.0128843384345342,"New"
"1761","Oct_18","Albuquerque",0.117113992455166,0.144987981738046,0.02787398928288,"New"
"1762","Oct_18","London",0.0857569450545516,0.0987494675137933,0.0129925224592416,"New"
"1763","Oct_19","Albuquerque",0.122302202149385,0.146022871188316,0.0237206690389314,"New"
"1764","Oct_19","London",0.099297188298681,0.112587526953353,0.0132903386546725,"New"
"1765","Aug_17","Albuquerque",0.0267330447634581,0.0987377004849542,0.0720046557214961,"New"
"1766","Aug_17","London",0.110926589936431,0.148125433661776,0.0371988437253445,"New"
"1767","Aug_18","Albuquerque",0.0139909236940844,0.0841896983177244,0.07019877462364,"New"
"1768","Aug_18","London",0.112995486617844,0.149853343411861,0.0368578567940174,"New"
"1769","Aug_19","Albuquerque",-0.0157580935133981,0.0522928720579305,0.0680509655713285,"New"
"1770","Aug_19","London",0.114799550709842,0.151023139244833,0.0362235885349919,"New"
"1771","May_17","Albuquerque",0.0979311772789028,0.12559393493266,0.0276627576537574,"New"
"1772","May_17","London",0.101202216710281,0.120892737657234,0.0196905209469529,"New"
"1773","May_18","Albuquerque",0.123212216494718,0.15482736721008,0.0316151507153616,"New"
"1774","May_18","London",0.108469535826816,0.126302811310331,0.0178332754835151,"New"
"1775","May_19","Albuquerque",0.0865162538492067,0.109868842775471,0.023352588926264,"New"
"1776","May_19","London",0.111625399641563,0.138867174987666,0.0272417753461027,"New"
"1777","Oct_17","Albuquerque",0.0821010136594209,0.115781655992425,0.0336806423330046,"New"
"1778","Oct_17","London",0.0440255751723784,0.0569099136069127,0.0128843384345342,"New"
"1779","Oct_18","Albuquerque",0.0952796749872282,0.123153664270108,0.02787398928288,"New"
"1780","Oct_18","London",0.0669361846394082,0.0799287070986499,0.0129925224592416,"New"
"1781","Oct_19","Albuquerque",0.0978274702473843,0.121548139286316,0.0237206690389314,"New"
"1782","Oct_19","London",0.078836306144885,0.0921266447995574,0.0132903386546725,"New"
"1783","Aug_17","Albuquerque",0.0176524079408956,0.0896570636623917,0.0720046557214961,"New"
"1784","Aug_17","London",0.0524502812227057,0.0896491249480502,0.0371988437253445,"New"
"1785","Aug_18","Albuquerque",0.0178988043629746,0.0880975789866146,0.07019877462364,"New"
"1786","Aug_18","London",0.0572861379980242,0.0941439947920416,0.0368578567940174,"New"
"1787","Aug_19","Albuquerque",-0.00408999325679377,0.0639609723145348,0.0680509655713285,"New"
"1788","Aug_19","London",0.0553984302798796,0.0916220188148715,0.0362235885349919,"New"
"1789","May_17","Albuquerque",0.0369822187410652,0.0646449763948226,0.0276627576537574,"New"
"1790","May_17","London",0.0297199539827712,0.0494104749297242,0.0196905209469529,"New"
"1791","May_18","Albuquerque",0.0438371813030525,0.0754523320184141,0.0316151507153616,"New"
"1792","May_18","London",0.035528245613541,0.053361521097056,0.0178332754835151,"New"
"1793","May_19","Albuquerque",0.0253183790392595,0.0486709679655235,0.023352588926264,"New"
"1794","May_19","London",0.0597935102717599,0.0870352856178626,0.0272417753461027,"New"
"1795","Oct_17","Albuquerque",0.0366655428816744,0.070346185214679,0.0336806423330046,"New"
"1796","Oct_17","London",0.00767537673093654,0.0205597151654708,0.0128843384345342,"New"
"1797","Oct_18","Albuquerque",0.0339517795505569,0.0618257688334369,0.02787398928288,"New"
"1798","Oct_18","London",0.0125413981246562,0.0255339205838979,0.0129925224592416,"New"
"1799","Oct_19","Albuquerque",0.0301872975627315,0.0539079666016629,0.0237206690389314,"New"
"1800","Oct_19","London",0.0180096216387641,0.0312999602934366,0.0132903386546725,"New"
"1801","Aug_17","Albuquerque",-0.0346691162511607,0.0373355394703354,0.0720046557214961,"New"
"1802","Aug_17","London",0.0536963612973338,0.0908952050226783,0.0371988437253445,"New"
"1803","Aug_18","Albuquerque",-0.0381140456829528,0.0320847289406872,0.07019877462364,"New"
"1804","Aug_18","London",0.0603495729857327,0.0972074297797501,0.0368578567940174,"New"
"1805","Aug_19","Albuquerque",-0.0404608620465882,0.0275901035247404,0.0680509655713285,"New"
"1806","Aug_19","London",0.0597417107739473,0.0959652993089393,0.0362235885349919,"New"
"1807","May_17","Albuquerque",0.0573854803136605,0.0850482379674179,0.0276627576537574,"New"
"1808","May_17","London",0.0836142668788525,0.103304787825805,0.0196905209469529,"New"
"1809","May_18","Albuquerque",0.0698829180921155,0.101498068807477,0.0316151507153616,"New"
"1810","May_18","London",0.0883851598053966,0.106218435288912,0.0178332754835151,"New"
"1811","May_19","Albuquerque",0.0628938167280275,0.0862464056542915,0.023352588926264,"New"
"1812","May_19","London",0.0627950080084307,0.0900367833545334,0.0272417753461027,"New"
"1813","Oct_17","Albuquerque",0.0284489717681307,0.0621296141011353,0.0336806423330046,"New"
"1814","Oct_17","London",0.0449526940817165,0.0578370325162507,0.0128843384345342,"New"
"1815","Oct_18","Albuquerque",0.0493496391657186,0.0772236284485987,0.02787398928288,"New"
"1816","Oct_18","London",0.0627829347693177,0.0757754572285594,0.0129925224592416,"New"
"1817","Oct_19","Albuquerque",0.0600811207045625,0.0838017897434939,0.0237206690389314,"New"
"1818","Oct_19","London",0.0686893139115581,0.0819796525662305,0.0132903386546725,"New"
"1819","Aug_17","Albuquerque",0.0596826336288915,0.131687289350388,0.0720046557214961,"New"
"1820","Aug_17","London",0.121302186365473,0.158501030090818,0.0371988437253445,"New"
"1821","Aug_18","Albuquerque",0.0495004627152628,0.119699237338903,0.07019877462364,"New"
"1822","Aug_18","London",0.12323315291724,0.160091009711257,0.0368578567940174,"New"
"1823","Aug_19","Albuquerque",0.00430849725233206,0.0723594628236606,0.0680509655713285,"New"
"1824","Aug_19","London",0.123430105392521,0.159653693927513,0.0362235885349919,"New"
"1825","May_17","Albuquerque",0.103853228409413,0.13151598606317,0.0276627576537574,"New"
"1826","May_17","London",0.100647155692904,0.120337676639857,0.0196905209469529,"New"
"1827","May_18","Albuquerque",0.133382756913613,0.164997907628975,0.0316151507153616,"New"
"1828","May_18","London",0.108735001769129,0.126568277252644,0.0178332754835151,"New"
"1829","May_19","Albuquerque",0.0884943677372859,0.11184695666355,0.023352588926264,"New"
"1830","May_19","London",0.118570153769531,0.145811929115633,0.0272417753461027,"New"
"1831","Oct_17","Albuquerque",0.0962506321394173,0.129931274472422,0.0336806423330046,"New"
"1832","Oct_17","London",0.0427159892021585,0.0556003276366927,0.0128843384345342,"New"
"1833","Oct_18","Albuquerque",0.100982749913199,0.128856739196079,0.02787398928288,"New"
"1834","Oct_18","London",0.0641994885829391,0.0771920110421807,0.0129925224592416,"New"
"1835","Oct_19","Albuquerque",0.10174962705691,0.125470296095841,0.0237206690389314,"New"
"1836","Oct_19","London",0.0771436374292198,0.0904339760838923,0.0132903386546725,"New"
"1837","Aug_17","Albuquerque",0.0231481256328599,0.0951527813543561,0.0720046557214961,"New"
"1838","Aug_17","London",0.137454288662834,0.174653132388178,0.0371988437253445,"New"
"1839","Aug_18","Albuquerque",0.000851602816996402,0.0710503774406364,0.07019877462364,"New"
"1840","Aug_18","London",0.133481439609385,0.170339296403402,0.0368578567940174,"New"
"1841","Aug_19","Albuquerque",-0.0271318570585627,0.0409191085127658,0.0680509655713285,"New"
"1842","Aug_19","London",0.139553806885618,0.17577739542061,0.0362235885349919,"New"
"1843","May_17","Albuquerque",0.134467908701946,0.162130666355703,0.0276627576537574,"New"
"1844","May_17","London",0.131722814879744,0.151413335826697,0.0196905209469529,"New"
"1845","May_18","Albuquerque",0.159577866159454,0.191193016874816,0.0316151507153616,"New"
"1846","May_18","London",0.125561118561151,0.143394394044666,0.0178332754835151,"New"
"1847","May_19","Albuquerque",0.11470003452576,0.138052623452024,0.023352588926264,"New"
"1848","May_19","London",0.129591758641419,0.156833533987522,0.0272417753461027,"New"
"1849","Oct_17","Albuquerque",0.106155499391802,0.139836141724807,0.0336806423330046,"New"
"1850","Oct_17","London",0.0506635371573918,0.0635478755919261,0.0128843384345342,"New"
"1851","Oct_18","Albuquerque",0.124074806428337,0.151948795711217,0.02787398928288,"New"
"1852","Oct_18","London",0.0928704556851099,0.105862978144352,0.0129925224592416,"New"
"1853","Oct_19","Albuquerque",0.131653127091803,0.155373796130735,0.0237206690389314,"New"
"1854","Oct_19","London",0.107510997256189,0.120801335910861,0.0132903386546725,"New"
"1855","Aug_17","Albuquerque",0.0365716582083793,0.108576313929875,0.0720046557214961,"New"
"1856","Aug_17","London",0.0974649441210686,0.134663787846413,0.0371988437253445,"New"
"1857","Aug_18","Albuquerque",0.0301240127632963,0.100322787386936,0.07019877462364,"New"
"1858","Aug_18","London",0.100172717278683,0.137030574072701,0.0368578567940174,"New"
"1859","Aug_19","Albuquerque",-0.00271980468693222,0.0653311608843963,0.0680509655713285,"New"
"1860","Aug_19","London",0.0993623502968416,0.135585938831834,0.0362235885349919,"New"
"1861","May_17","Albuquerque",0.079522584274921,0.107185341928678,0.0276627576537574,"New"
"1862","May_17","London",0.0830351694383889,0.102725690385342,0.0196905209469529,"New"
"1863","May_18","Albuquerque",0.103828754077915,0.135443904793277,0.0316151507153616,"New"
"1864","May_18","London",0.0915021969496925,0.109335472433208,0.0178332754835151,"New"
"1865","May_19","Albuquerque",0.070637580173814,0.0939901691000781,0.023352588926264,"New"
"1866","May_19","London",0.0990265485112975,0.1262683238574,0.0272417753461027,"New"
"1867","Oct_17","Albuquerque",0.0705240192410351,0.10420466157404,0.0336806423330046,"New"
"1868","Oct_17","London",0.037615326666363,0.0504996651008973,0.0128843384345342,"New"
"1869","Oct_18","Albuquerque",0.0771728824071057,0.105046871689986,0.02787398928288,"New"
"1870","Oct_18","London",0.0515249860343146,0.0645175084935563,0.0129925224592416,"New"
"1871","Oct_19","Albuquerque",0.0765567071687302,0.100277376207662,0.0237206690389314,"New"
"1872","Oct_19","London",0.0609409293772763,0.0742312680319488,0.0132903386546725,"New"
"1873","Aug_17","Albuquerque",0.00263164614240333,0.0746363018638994,0.0720046557214961,"New"
"1874","Aug_17","London",0.041684841284953,0.0788836850102975,0.0371988437253445,"New"
"1875","Aug_18","Albuquerque",0.00436430070403615,0.0745630753276761,0.07019877462364,"New"
"1876","Aug_18","London",0.0469092783500089,0.0837671351440263,0.0368578567940174,"New"
"1877","Aug_19","Albuquerque",-0.0080973709305867,0.0599535946407418,0.0680509655713285,"New"
"1878","Aug_19","London",0.0461321329471225,0.0823557214821144,0.0362235885349919,"New"
"1879","May_17","Albuquerque",0.0344350201073573,0.0620977777611148,0.0276627576537574,"New"
"1880","May_17","London",0.0338198808432438,0.0535104017901968,0.0196905209469529,"New"
"1881","May_18","Albuquerque",0.0377391046567084,0.06935425537207,0.0316151507153616,"New"
"1882","May_18","London",0.0385280446461861,0.0563613201297011,0.0178332754835151,"New"
"1883","May_19","Albuquerque",0.026674472814622,0.0500270617408861,0.023352588926264,"New"
"1884","May_19","London",0.0514281041875253,0.0786698795336279,0.0272417753461027,"New"
"1885","Oct_17","Albuquerque",0.026451392555718,0.0601320348887226,0.0336806423330046,"New"
"1886","Oct_17","London",0.0136686259804432,0.0265529644149774,0.0128843384345342,"New"
"1887","Oct_18","Albuquerque",0.0289190563611986,0.0567930456440787,0.02787398928288,"New"
"1888","Oct_18","London",0.0182494688214825,0.0312419912807242,0.0129925224592416,"New"
"1889","Oct_19","Albuquerque",0.028582249958666,0.0523029189975974,0.0237206690389314,"New"
"1890","Oct_19","London",0.02270967552265,0.0360000141773225,0.0132903386546725,"New"
"1891","Aug_17","Albuquerque",0.010606359508499,0.0826110152299951,0.0720046557214961,"New"
"1892","Aug_17","London",0.0958900509106885,0.133088894636033,0.0371988437253445,"New"
"1893","Aug_18","Albuquerque",-0.00327413329138491,0.0669246413322551,0.07019877462364,"New"
"1894","Aug_18","London",0.0953643514507976,0.132222208244815,0.0368578567940174,"New"
"1895","Aug_19","Albuquerque",-0.0271112951851745,0.0409396703861541,0.0680509655713285,"New"
"1896","Aug_19","London",0.0958014228898906,0.132025011424883,0.0362235885349919,"New"
"1897","May_17","Albuquerque",0.0668349010435692,0.0944976586973266,0.0276627576537574,"New"
"1898","May_17","London",0.0475892549978433,0.0672797759447963,0.0196905209469529,"New"
"1899","May_18","Albuquerque",0.0894969791929431,0.121112129908305,0.0316151507153616,"New"
"1900","May_18","London",0.0562961878760894,0.0741294633596044,0.0178332754835151,"New"
"1901","May_19","Albuquerque",0.0442903205933651,0.0676429095196291,0.023352588926264,"New"
"1902","May_19","London",0.0983038910671106,0.125545666413213,0.0272417753461027,"New"
"1903","Oct_17","Albuquerque",0.0672321684813436,0.100912810814348,0.0336806423330046,"New"
"1904","Oct_17","London",0.0158559964365914,0.0287403348711257,0.0128843384345342,"New"
"1905","Oct_18","Albuquerque",0.0686832987212235,0.0965572880041035,0.02787398928288,"New"
"1906","Oct_18","London",0.0225436374837719,0.0355361599430136,0.0129925224592416,"New"
"1907","Oct_19","Albuquerque",0.0565579385751732,0.0802786076141046,0.0237206690389314,"New"
"1908","Oct_19","London",0.0301601053195214,0.0434504439741939,0.0132903386546725,"New"
"1909","Aug_17","Albuquerque",-0.0317509307576546,0.0402537249638415,0.0720046557214961,"New"
"1910","Aug_17","London",0.0512849833681048,0.0884838270934493,0.0371988437253445,"New"
"1911","Aug_18","Albuquerque",-0.0358154199677563,0.0343833546558837,0.07019877462364,"New"
"1912","Aug_18","London",0.0581104200846761,0.0949682768786935,0.0368578567940174,"New"
"1913","Aug_19","Albuquerque",-0.0396951306109063,0.0283558349604222,0.0680509655713285,"New"
"1914","Aug_19","London",0.0572408887986526,0.0934644773336445,0.0362235885349919,"New"
"1915","May_17","Albuquerque",0.0558922616937006,0.0835550193474581,0.0276627576537574,"New"
"1916","May_17","London",0.0846014529366109,0.104291973883564,0.0196905209469529,"New"
"1917","May_18","Albuquerque",0.0674374080047416,0.0990525587201031,0.0316151507153616,"New"
"1918","May_18","London",0.0888967279789004,0.106730003462415,0.0178332754835151,"New"
"1919","May_19","Albuquerque",0.0621869911834827,0.0855395801097467,0.023352588926264,"New"
"1920","May_19","London",0.0606406064137578,0.0878823817598605,0.0272417753461027,"New"
"1921","Oct_17","Albuquerque",0.0270929741851128,0.0607736165181174,0.0336806423330046,"New"
"1922","Oct_17","London",0.0438901721770538,0.056774510611588,0.0128843384345342,"New"
"1923","Oct_18","Albuquerque",0.0471065246007625,0.0749805138836425,0.02787398928288,"New"
"1924","Oct_18","London",0.0655028992680548,0.0784954217272964,0.0129925224592416,"New"
"1925","Oct_19","Albuquerque",0.0589174600103416,0.082638129049273,0.0237206690389314,"New"
"1926","Oct_19","London",0.0682267984460685,0.081517137100741,0.0132903386546725,"New"
"1927","Aug_17","Albuquerque",0.0540877710655227,0.126092426787019,0.0720046557214961,"New"
"1928","Aug_17","London",0.13276436869627,0.169963212421614,0.0371988437253445,"New"
"1929","Aug_18","Albuquerque",0.0424111932644635,0.112609967888103,0.07019877462364,"New"
"1930","Aug_18","London",0.130377768565891,0.167235625359909,0.0368578567940174,"New"
"1931","Aug_19","Albuquerque",0.0017885449497135,0.0698395105210421,0.0680509655713285,"New"
"1932","Aug_19","London",0.135320514771542,0.171544103306534,0.0362235885349919,"New"
"1933","May_17","Albuquerque",0.133735785281221,0.161398542934978,0.0276627576537574,"New"
"1934","May_17","London",0.13601429006782,0.155704811014773,0.0196905209469529,"New"
"1935","May_18","Albuquerque",0.15329561133483,0.184910762050191,0.0316151507153616,"New"
"1936","May_18","London",0.12571130419261,0.143544579676125,0.0178332754835151,"New"
"1937","May_19","Albuquerque",0.116878323492969,0.140230912419233,0.023352588926264,"New"
"1938","May_19","London",0.126386239147187,0.15362801449329,0.0272417753461027,"New"
"1939","Oct_17","Albuquerque",0.105060694461317,0.138741336794321,0.0336806423330046,"New"
"1940","Oct_17","London",0.0431427883395972,0.0560271267741314,0.0128843384345342,"New"
"1941","Oct_18","Albuquerque",0.120718826888602,0.148592816171482,0.02787398928288,"New"
"1942","Oct_18","London",0.0762974267810278,0.0892899492402694,0.0129925224592416,"New"
"1943","Oct_19","Albuquerque",0.130900764771624,0.154621433810555,0.0237206690389314,"New"
"1944","Oct_19","London",0.101465832704314,0.114756171358986,0.0132903386546725,"New"
"1945","Aug_17","Albuquerque",0.0453895010650932,0.117394156786589,0.0720046557214961,"New"
"1946","Aug_17","London",0.112677206104751,0.149876049830096,0.0371988437253445,"New"
"1947","Aug_18","Albuquerque",0.0369338096635686,0.107132584287209,0.07019877462364,"New"
"1948","Aug_18","London",0.114724253771056,0.151582110565073,0.0368578567940174,"New"
"1949","Aug_19","Albuquerque",0.000270601664477588,0.0683215672358061,0.0680509655713285,"New"
"1950","Aug_19","London",0.116449633845942,0.152673222380934,0.0362235885349919,"New"
"1951","May_17","Albuquerque",0.101185344467776,0.128848102121533,0.0276627576537574,"New"
"1952","May_17","London",0.10676760137787,0.126458122324823,0.0196905209469529,"New"
"1953","May_18","Albuquerque",0.125284466534568,0.156899617249929,0.0316151507153616,"New"
"1954","May_18","London",0.11163180596215,0.129465081445665,0.0178332754835151,"New"
"1955","May_19","Albuquerque",0.0895771284053137,0.112929717331578,0.023352588926264,"New"
"1956","May_19","London",0.112994179965326,0.140235955311428,0.0272417753461027,"New"
"1957","Oct_17","Albuquerque",0.0852922669424319,0.118972909275437,0.0336806423330046,"New"
"1958","Oct_17","London",0.0464525951691333,0.0593369336036675,0.0128843384345342,"New"
"1959","Oct_18","Albuquerque",0.0971821022207166,0.125056091503597,0.02787398928288,"New"
"1960","Oct_18","London",0.0733074462654645,0.0862999687247062,0.0129925224592416,"New"
"1961","Oct_19","Albuquerque",0.101107531461728,0.124828200500659,0.0237206690389314,"New"
"1962","Oct_19","London",0.0854642991013243,0.0987546377559968,0.0132903386546725,"New"
"1963","Aug_17","Albuquerque",-0.0231753361077252,0.0488293196137709,0.0720046557214961,"New"
"1964","Aug_17","London",0.0259111703959887,0.0631100141213331,0.0371988437253445,"New"
"1965","Aug_18","Albuquerque",-0.0303300098932534,0.0398687647303866,0.07019877462364,"New"
"1966","Aug_18","London",0.0305583906857103,0.0674162474797277,0.0368578567940174,"New"
"1967","Aug_19","Albuquerque",-0.0348288641653862,0.0332221014059423,0.0680509655713285,"New"
"1968","Aug_19","London",0.0304001811551787,0.0666237696901707,0.0362235885349919,"New"
"1969","May_17","Albuquerque",0.0275095543965873,0.0551723120503447,0.0276627576537574,"New"
"1970","May_17","London",0.0344262203368468,0.0541167412837998,0.0196905209469529,"New"
"1971","May_18","Albuquerque",0.0271229237888352,0.0587380745041968,0.0316151507153616,"New"
"1972","May_18","London",0.0379601327125397,0.0557934081960547,0.0178332754835151,"New"
"1973","May_19","Albuquerque",0.0250856212431268,0.0484382101693908,0.023352588926264,"New"
"1974","May_19","London",0.0382264574663474,0.0654682328124501,0.0272417753461027,"New"
"1975","Oct_17","Albuquerque",0.0130504425724274,0.0467310849054319,0.0336806423330046,"New"
"1976","Oct_17","London",0.0188493530895567,0.031733691524091,0.0128843384345342,"New"
"1977","Oct_18","Albuquerque",0.0202678091849439,0.0481417984678239,0.02787398928288,"New"
"1978","Oct_18","London",0.0228552956874616,0.0358478181467033,0.0129925224592416,"New"
"1979","Oct_19","Albuquerque",0.0234156064278433,0.0471362754667747,0.0237206690389314,"New"
"1980","Oct_19","London",0.0252381520570012,0.0385284907116737,0.0132903386546725,"New"
"1981","Aug_17","Albuquerque",0.0406707924727977,0.112675448194294,0.0720046557214961,"New"
"1982","Aug_17","London",0.111659280988003,0.148858124713347,0.0371988437253445,"New"
"1983","Aug_18","Albuquerque",0.0340867358166658,0.104285510440306,0.07019877462364,"New"
"1984","Aug_18","London",0.11265008015018,0.149507936944197,0.0368578567940174,"New"
"1985","Aug_19","Albuquerque",0.00264498926022517,0.0706959548315537,0.0680509655713285,"New"
"1986","Aug_19","London",0.116493912463782,0.152717500998774,0.0362235885349919,"New"
"1987","May_17","Albuquerque",0.108527102437537,0.136189860091295,0.0276627576537574,"New"
"1988","May_17","London",0.117240407725443,0.136930928672396,0.0196905209469529,"New"
"1989","May_18","Albuquerque",0.126773403968519,0.15838855468388,0.0316151507153616,"New"
"1990","May_18","London",0.118654300334305,0.13648757581782,0.0178332754835151,"New"
"1991","May_19","Albuquerque",0.0984245473353761,0.12177713626164,0.023352588926264,"New"
"1992","May_19","London",0.112348196953425,0.139589972299527,0.0272417753461027,"New"
"1993","Oct_17","Albuquerque",0.0826761334071313,0.116356775740136,0.0336806423330046,"New"
"1994","Oct_17","London",0.0436930752145516,0.0565774136490858,0.0128843384345342,"New"
"1995","Oct_18","Albuquerque",0.100801368986875,0.128675358269755,0.02787398928288,"New"
"1996","Oct_18","London",0.0711932846800519,0.0841858071392936,0.0129925224592416,"New"
"1997","Oct_19","Albuquerque",0.108646231825233,0.132366900864165,0.0237206690389314,"New"
"1998","Oct_19","London",0.089368919137185,0.102659257791857,0.0132903386546725,"New"
"1999","Aug_17","Albuquerque",0.0411980078307346,0.113202663552231,0.0720046557214961,"New"
"2000","Aug_17","London",0.112037483763354,0.149236327488698,0.0371988437253445,"New"
"2001","Aug_18","Albuquerque",0.0327853424939543,0.102984117117594,0.07019877462364,"New"
"2002","Aug_18","London",0.113650694609373,0.150508551403391,0.0368578567940174,"New"
"2003","Aug_19","Albuquerque",-0.00145646340747675,0.0665945021638518,0.0680509655713285,"New"
"2004","Aug_19","London",0.116265984545159,0.152489573080151,0.0362235885349919,"New"
"2005","May_17","Albuquerque",0.103851348192285,0.131514105846042,0.0276627576537574,"New"
"2006","May_17","London",0.112335237132612,0.132025758079565,0.0196905209469529,"New"
"2007","May_18","Albuquerque",0.125656340683148,0.15727149139851,0.0316151507153616,"New"
"2008","May_18","London",0.11521181288371,0.133045088367225,0.0178332754835151,"New"
"2009","May_19","Albuquerque",0.0929019729960904,0.116254561922354,0.023352588926264,"New"
"2010","May_19","London",0.11256636667029,0.139808142016392,0.0272417753461027,"New"
"2011","Oct_17","Albuquerque",0.083853551924298,0.117534194257303,0.0336806423330046,"New"
"2012","Oct_17","London",0.0491064574209345,0.0619907958554688,0.0128843384345342,"New"
"2013","Oct_18","Albuquerque",0.0984719688683816,0.126345958151262,0.02787398928288,"New"
"2014","Oct_18","London",0.0807448195618534,0.0937373420210951,0.0129925224592416,"New"
"2015","Oct_19","Albuquerque",0.10392001764271,0.127640686681641,0.0237206690389314,"New"
"2016","Oct_19","London",0.0921401276690898,0.105430466323762,0.0132903386546725,"New"
"2017","Aug_17","Albuquerque",0.0477029171713656,0.119707572892862,0.0720046557214961,"New"
"2018","Aug_17","London",0.123188022293582,0.160386866018927,0.0371988437253445,"New"
"2019","Aug_18","Albuquerque",0.0373153762692799,0.10751415089292,0.07019877462364,"New"
"2020","Aug_18","London",0.122679950963198,0.159537807757215,0.0368578567940174,"New"
"2021","Aug_19","Albuquerque",-0.000383863765480974,0.0676671018058476,0.0680509655713285,"New"
"2022","Aug_19","London",0.126991491251937,0.163215079786928,0.0362235885349919,"New"
"2023","May_17","Albuquerque",0.119604217311191,0.147266974964948,0.0276627576537574,"New"
"2024","May_17","London",0.12716672632662,0.146857247273573,0.0196905209469529,"New"
"2025","May_18","Albuquerque",0.140442564507396,0.172057715222758,0.0316151507153616,"New"
"2026","May_18","London",0.123262867350526,0.141096142834041,0.0178332754835151,"New"
"2027","May_19","Albuquerque",0.105425606858484,0.128778195784748,0.023352588926264,"New"
"2028","May_19","London",0.120024861310902,0.147266636657005,0.0272417753461027,"New"
"2029","Oct_17","Albuquerque",0.0952733999353425,0.128954042268347,0.0336806423330046,"New"
"2030","Oct_17","London",0.0513288972749912,0.0642132357095254,0.0128843384345342,"New"
"2031","Oct_18","Albuquerque",0.110285883842971,0.138159873125851,0.02787398928288,"New"
"2032","Oct_18","London",0.0944726408398449,0.107465163299087,0.0129925224592416,"New"
"2033","Oct_19","Albuquerque",0.118120453586046,0.141841122624977,0.0237206690389314,"New"
"2034","Oct_19","London",0.106442543437736,0.119732882092408,0.0132903386546725,"New"
"2035","Aug_17","Albuquerque",0.0265580395664497,0.0985626952879458,0.0720046557214961,"New"
"2036","Aug_17","London",0.102335024707998,0.139533868433343,0.0371988437253445,"New"
"2037","Aug_18","Albuquerque",0.0187524448840929,0.0889512195077329,0.07019877462364,"New"
"2038","Aug_18","London",0.104920107717465,0.141777964511483,0.0368578567940174,"New"
"2039","Aug_19","Albuquerque",-0.00854815568782633,0.0595028098835022,0.0680509655713285,"New"
"2040","Aug_19","London",0.107233876735924,0.143457465270916,0.0362235885349919,"New"
"2041","May_17","Albuquerque",0.0962087412681234,0.123871498921881,0.0276627576537574,"New"
"2042","May_17","London",0.110287325666214,0.129977846613167,0.0196905209469529,"New"
"2043","May_18","Albuquerque",0.114977333320102,0.146592484035463,0.0316151507153616,"New"
"2044","May_18","London",0.11307258741744,0.130905862900955,0.0178332754835151,"New"
"2045","May_19","Albuquerque",0.0887965284182066,0.112149117344471,0.023352588926264,"New"
"2046","May_19","London",0.103643572227328,0.130885347573431,0.0272417753461027,"New"
"2047","Oct_17","Albuquerque",0.0726483371232992,0.106328979456304,0.0336806423330046,"New"
"2048","Oct_17","London",0.0496503980981289,0.0625347365326631,0.0128843384345342,"New"
"2049","Oct_18","Albuquerque",0.0914687743756386,0.119342763658519,0.02787398928288,"New"
"2050","Oct_18","London",0.0813279934841424,0.094320515943384,0.0129925224592416,"New"
"2051","Oct_19","Albuquerque",0.0976794146943934,0.121400083733325,0.0237206690389314,"New"
"2052","Oct_19","London",0.0915645623776946,0.104854901032367,0.0132903386546725,"New"
"2053","Aug_17","Albuquerque",0.0491079646559817,0.121112620377478,0.0720046557214961,"New"
"2054","Aug_17","London",0.129125031521865,0.16632387524721,0.0371988437253445,"New"
"2055","Aug_18","Albuquerque",0.029805542096107,0.100004316719747,0.07019877462364,"New"
"2056","Aug_18","London",0.131594005166645,0.168451861960662,0.0368578567940174,"New"
"2057","Aug_19","Albuquerque",-0.0114208416903765,0.0566301238809521,0.0680509655713285,"New"
"2058","Aug_19","London",0.127965596645401,0.164189185180393,0.0362235885349919,"New"
"2059","May_17","Albuquerque",0.0974801585033383,0.125142916157096,0.0276627576537574,"New"
"2060","May_17","London",0.076144621957619,0.0958351429045719,0.0196905209469529,"New"
"2061","May_18","Albuquerque",0.132444167421207,0.164059318136569,0.0316151507153616,"New"
"2062","May_18","London",0.086615931832852,0.104449207316367,0.0178332754835151,"New"
"2063","May_19","Albuquerque",0.0715919262755294,0.0949445152017934,0.023352588926264,"New"
"2064","May_19","London",0.123579414138302,0.150821189484405,0.0272417753461027,"New"
"2065","Oct_17","Albuquerque",0.104674480062159,0.138355122395164,0.0336806423330046,"New"
"2066","Oct_17","London",0.0242678175515315,0.0371521559860657,0.0128843384345342,"New"
